chr	500.5	102.878
chr	1500.5	117.619
chr	2500.5	98.212
chr	3500.5	75.722
chr	4500.5	82.595
chr	5500.5	93.809
chr	6500.5	101.122
chr	7500.5	85.504
chr	8500.5	132.855
chr	9500.5	105.201
chr	10500.5	82.9
chr	11500.5	82.367
chr	12500.5	111.792
chr	13500.5	101.786
chr	14500.5	103.174
chr	15500.5	44.291
chr	16500.5	39.177
chr	17500.5	105.153
chr	18500.5	122.078
chr	19500.5	98.969
chr	20500.5	74.711
chr	21500.5	102.942
chr	22500.5	101.081
chr	23500.5	101.671
chr	24500.5	125.633
chr	25500.5	99.535
chr	26500.5	94.796
chr	27500.5	100.411
chr	28500.5	105.606
chr	29500.5	102.723
chr	30500.5	82.017
chr	31500.5	84.499
chr	32500.5	90.886
chr	33500.5	93.206
chr	34500.5	136.341
chr	35500.5	99.383
chr	36500.5	86.648
chr	37500.5	113.132
chr	38500.5	120.843
chr	39500.5	104.109
chr	40500.5	113.995
chr	41500.5	133.554
chr	42500.5	98.086
chr	43500.5	82.032
chr	44500.5	86.649
chr	45500.5	107.038
chr	46500.5	103.901
chr	47500.5	114.814
chr	48500.5	80.201
chr	49500.5	95.184
chr	50500.5	101.271
chr	51500.5	126.155
chr	52500.5	102.844
chr	53500.5	86.799
chr	54500.5	112.322
chr	55500.5	156.097
chr	56500.5	130.778
chr	57500.5	133.796
chr	58500.5	114.004
chr	59500.5	125.693
chr	60500.5	114.633
chr	61500.5	121.932
chr	62500.5	88.394
chr	63500.5	102.437
chr	64500.5	84.512
chr	65500.5	99.524
chr	66500.5	115.093
chr	67500.5	95.193
chr	68500.5	90.473
chr	69500.5	86.042
chr	70500.5	90.949
chr	71500.5	87.781
chr	72500.5	113.177
chr	73500.5	100.02
chr	74500.5	80.433
chr	75500.5	94.589
chr	76500.5	91.445
chr	77500.5	123.303
chr	78500.5	110.066
chr	79500.5	65.786
chr	80500.5	108.353
chr	81500.5	104.048
chr	82500.5	107.636
chr	83500.5	99.367
chr	84500.5	111.065
chr	85500.5	120.178
chr	86500.5	100.709
chr	87500.5	102.749
chr	88500.5	106.837
chr	89500.5	99.655
chr	90500.5	96.966
chr	91500.5	82.945
chr	92500.5	119.824
chr	93500.5	89.298
chr	94500.5	93.93
chr	95500.5	89.021
chr	96500.5	107.525
chr	97500.5	115.293
chr	98500.5	116.579
chr	99500.5	103.824
chr	100500.5	77.772
chr	101500.5	74.527
chr	102500.5	83.191
chr	103500.5	103.377
chr	104500.5	119.326
chr	105500.5	112.475
chr	106500.5	119.484
chr	107500.5	94.172
chr	108500.5	86.224
chr	109500.5	115.189
chr	110500.5	109.569
chr	111500.5	89.982
chr	112500.5	95.834
chr	113500.5	104.164
chr	114500.5	96.432
chr	115500.5	97.942
chr	116500.5	108.56
chr	117500.5	99.567
chr	118500.5	105.282
chr	119500.5	137.301
chr	120500.5	149.067
chr	121500.5	103.921
chr	122500.5	92.412
chr	123500.5	110.8
chr	124500.5	117.869
chr	125500.5	110.832
chr	126500.5	68.73
chr	127500.5	110.604
chr	128500.5	87.545
chr	129500.5	90.054
chr	130500.5	120.424
chr	131500.5	102.75
chr	132500.5	82.558
chr	133500.5	107.26
chr	134500.5	109.318
chr	135500.5	108.601
chr	136500.5	100.522
chr	137500.5	82.323
chr	138500.5	128.647
chr	139500.5	111.469
chr	140500.5	87.235
chr	141500.5	136.412
chr	142500.5	131.026
chr	143500.5	129.493
chr	144500.5	113.811
chr	145500.5	104.189
chr	146500.5	108.272
chr	147500.5	135.07
chr	148500.5	74.54
chr	149500.5	116.941
chr	150500.5	171.121
chr	151500.5	145.167
chr	152500.5	164.485
chr	153500.5	138.36
chr	154500.5	123.89
chr	155500.5	141.647
chr	156500.5	155.57
chr	157500.5	101.761
chr	158500.5	100.72
chr	159500.5	111.494
chr	160500.5	117.209
chr	161500.5	97.954
chr	162500.5	92.292
chr	163500.5	87.124
chr	164500.5	85.368
chr	165500.5	119.365
chr	166500.5	94.314
chr	167500.5	120.248
chr	168500.5	91.165
chr	169500.5	131.518
chr	170500.5	86.082
chr	171500.5	80.239
chr	172500.5	73.947
chr	173500.5	80.838
chr	174500.5	110.109
chr	175500.5	90.046
chr	176500.5	95.129
chr	177500.5	97.678
chr	178500.5	95.538
chr	179500.5	82.795
chr	180500.5	117.835
chr	181500.5	102.372
chr	182500.5	122.441
chr	183500.5	110.568
chr	184500.5	101.046
chr	185500.5	93.336
chr	186500.5	86.299
chr	187500.5	109.439
chr	188500.5	95.55
chr	189500.5	134.76
chr	190500.5	109.868
chr	191500.5	98.017
chr	192500.5	114.995
chr	193500.5	101.014
chr	194500.5	111.19
chr	195500.5	95.68
chr	196500.5	108.706
chr	197500.5	105.131
chr	198500.5	117.506
chr	199500.5	165.541
chr	200500.5	136.825
chr	201500.5	119.382
chr	202500.5	105.268
chr	203500.5	97.334
chr	204500.5	83.399
chr	205500.5	95.676
chr	206500.5	95.053
chr	207500.5	108.972
chr	208500.5	107.012
chr	209500.5	97.974
chr	210500.5	114.585
chr	211500.5	109.664
chr	212500.5	99.363
chr	213500.5	70.806
chr	214500.5	103.651
chr	215500.5	97.98
chr	216500.5	101.099
chr	217500.5	110.785
chr	218500.5	82.343
chr	219500.5	106.812
chr	220500.5	105.42
chr	221500.5	112.645
chr	222500.5	103.118
chr	223500.5	69.368
chr	224500.5	19.921
chr	225500.5	38.004
chr	226500.5	42.363
chr	227500.5	4.906
chr	228500.5	14.599
chr	229500.5	107.328
chr	230500.5	99.613
chr	231500.5	129.165
chr	232500.5	116.571
chr	233500.5	119.834
chr	234500.5	115.93
chr	235500.5	102.217
chr	236500.5	100.724
chr	237500.5	110.97
chr	238500.5	113.864
chr	239500.5	95.48
chr	240500.5	107.286
chr	241500.5	98.873
chr	242500.5	84.583
chr	243500.5	110.288
chr	244500.5	99.876
chr	245500.5	120.76
chr	246500.5	114.379
chr	247500.5	104.836
chr	248500.5	132.6
chr	249500.5	76.922
chr	250500.5	86.102
chr	251500.5	94.721
chr	252500.5	113.127
chr	253500.5	116.577
chr	254500.5	98.715
chr	255500.5	124.38
chr	256500.5	109.298
chr	257500.5	99.158
chr	258500.5	27.079
chr	259500.5	109.201
chr	260500.5	109.184
chr	261500.5	88.757
chr	262500.5	131.639
chr	263500.5	136.673
chr	264500.5	109.602
chr	265500.5	123.024
chr	266500.5	103.513
chr	267500.5	119.781
chr	268500.5	123.393
chr	269500.5	138.887
chr	270500.5	62.299
chr	271500.5	74.105
chr	272500.5	121.25
chr	273500.5	132.768
chr	274500.5	2.344
chr	275500.5	90.601
chr	276500.5	90.378
chr	277500.5	109.243
chr	278500.5	112.321
chr	279500.5	32.411
chr	280500.5	123.813
chr	281500.5	85.795
chr	282500.5	112.896
chr	283500.5	61.922
chr	284500.5	75.869
chr	285500.5	80.202
chr	286500.5	84.978
chr	287500.5	77.541
chr	288500.5	82.061
chr	289500.5	72.099
chr	290500.5	50.465
chr	291500.5	76.725
