chr	500.5	148.715
chr	1500.5	174.15
chr	2500.5	159.051
chr	3500.5	115.894
chr	4500.5	131.433
chr	5500.5	176.29
chr	6500.5	169.094
chr	7500.5	147.377
chr	8500.5	191.951
chr	9500.5	147.121
chr	10500.5	143.73
chr	11500.5	158.088
chr	12500.5	162.525
chr	13500.5	150.244
chr	14500.5	151.717
chr	15500.5	57.862
chr	16500.5	54.877
chr	17500.5	163.386
chr	18500.5	197.101
chr	19500.5	163.137
chr	20500.5	104.756
chr	21500.5	155.497
chr	22500.5	148.931
chr	23500.5	154.204
chr	24500.5	173.92
chr	25500.5	148.258
chr	26500.5	149.872
chr	27500.5	158.18
chr	28500.5	166.176
chr	29500.5	157.994
chr	30500.5	141.351
chr	31500.5	124.845
chr	32500.5	132.492
chr	33500.5	136.85
chr	34500.5	196.034
chr	35500.5	142.172
chr	36500.5	163.602
chr	37500.5	164.075
chr	38500.5	162.611
chr	39500.5	163.016
chr	40500.5	159.54
chr	41500.5	178.039
chr	42500.5	168.003
chr	43500.5	119.391
chr	44500.5	128.6
chr	45500.5	150.084
chr	46500.5	149.641
chr	47500.5	149.49
chr	48500.5	130.651
chr	49500.5	165.445
chr	50500.5	149.294
chr	51500.5	184.151
chr	52500.5	158.782
chr	53500.5	133.913
chr	54500.5	179.772
chr	55500.5	224.184
chr	56500.5	192.696
chr	57500.5	188.63
chr	58500.5	178.886
chr	59500.5	182.768
chr	60500.5	169.879
chr	61500.5	170.46
chr	62500.5	129.562
chr	63500.5	177.074
chr	64500.5	122.65
chr	65500.5	138.265
chr	66500.5	162.296
chr	67500.5	144.012
chr	68500.5	133.096
chr	69500.5	126.443
chr	70500.5	149.719
chr	71500.5	139.742
chr	72500.5	142.905
chr	73500.5	140.679
chr	74500.5	127.003
chr	75500.5	162.707
chr	76500.5	143.966
chr	77500.5	173.3
chr	78500.5	181.376
chr	79500.5	112.08
chr	80500.5	140.493
chr	81500.5	155.874
chr	82500.5	153.079
chr	83500.5	149.875
chr	84500.5	174.547
chr	85500.5	177.161
chr	86500.5	160.61
chr	87500.5	165.644
chr	88500.5	149.769
chr	89500.5	147.172
chr	90500.5	151.031
chr	91500.5	162.831
chr	92500.5	169.107
chr	93500.5	135.079
chr	94500.5	131.122
chr	95500.5	142.379
chr	96500.5	163.081
chr	97500.5	158.225
chr	98500.5	173.614
chr	99500.5	148.722
chr	100500.5	138.028
chr	101500.5	125.478
chr	102500.5	138.851
chr	103500.5	156.747
chr	104500.5	175.863
chr	105500.5	148.263
chr	106500.5	170.216
chr	107500.5	144.585
chr	108500.5	145.976
chr	109500.5	161.16
chr	110500.5	167.255
chr	111500.5	126.981
chr	112500.5	146.663
chr	113500.5	159.776
chr	114500.5	142.342
chr	115500.5	154.941
chr	116500.5	172.63
chr	117500.5	144.004
chr	118500.5	166.359
chr	119500.5	185.499
chr	120500.5	189.725
chr	121500.5	176.428
chr	122500.5	147.028
chr	123500.5	171.223
chr	124500.5	172.234
chr	125500.5	165.326
chr	126500.5	115.189
chr	127500.5	163.239
chr	128500.5	145.191
chr	129500.5	136.389
chr	130500.5	178.476
chr	131500.5	160.35
chr	132500.5	129.37
chr	133500.5	140.947
chr	134500.5	161.851
chr	135500.5	175.174
chr	136500.5	154.395
chr	137500.5	139.357
chr	138500.5	188.735
chr	139500.5	168.71
chr	140500.5	137.863
chr	141500.5	176.512
chr	142500.5	185.07
chr	143500.5	195.962
chr	144500.5	163.688
chr	145500.5	160.251
chr	146500.5	159.59
chr	147500.5	194.574
chr	148500.5	133.616
chr	149500.5	176.516
chr	150500.5	229.822
chr	151500.5	193.157
chr	152500.5	234.256
chr	153500.5	195.536
